,Fighter_dims,weight_class,avg_KD,avg_opp_KD,avg_SUB_ATT,avg_opp_SUB_ATT,avg_REV,avg_opp_REV,avg_SIG_STR_att,avg_SIG_STR_landed,avg_opp_SIG_STR_att,avg_opp_SIG_STR_landed,avg_TOTAL_STR_att,avg_TOTAL_STR_landed,avg_opp_TOTAL_STR_att,avg_opp_TOTAL_STR_landed,avg_TD_att,avg_TD_landed,avg_opp_TD_att,avg_opp_TD_landed,avg_HEAD_att,avg_HEAD_landed,avg_opp_HEAD_att,avg_opp_HEAD_landed,avg_BODY_att,avg_BODY_landed,avg_opp_BODY_att,avg_opp_BODY_landed,avg_LEG_att,avg_LEG_landed,avg_opp_LEG_att,avg_opp_LEG_landed,avg_DISTANCE_att,avg_DISTANCE_landed,avg_opp_DISTANCE_att,avg_opp_DISTANCE_landed,avg_CLINCH_att,avg_CLINCH_landed,avg_opp_CLINCH_att,avg_opp_CLINCH_landed,avg_GROUND_att,avg_GROUND_landed,avg_opp_GROUND_att,avg_opp_GROUND_landed,avg_CTRL_time(seconds),avg_opp_CTRL_time(seconds),Stance_Open Stance,Stance_Orthodox,Stance_Sideways,Stance_Southpaw,Stance_Switch
2193,Saparbeg Safarov,Middleweight,0.0,0.00039872408293460925,0.0,0.00039872408293460925,0.0,0.0,0.129585326953748,0.07376395534290271,0.07376395534290271,0.037480063795853266,0.1862041467304625,0.129585326953748,0.08811802232854865,0.051834130781499205,0.006778309409888357,0.003189792663476874,0.00039872408293460925,0.0,0.11483253588516747,0.06220095693779904,0.05741626794258373,0.025917065390749602,0.005980861244019139,0.0043859649122807015,0.008373205741626795,0.003987240829346092,0.008771929824561403,0.007177033492822967,0.007974481658692184,0.007575757575757576,0.07496012759170653,0.028309409888357256,0.054625199362041466,0.025518341307814992,0.008771929824561403,0.00518341307814992,0.012759170653907496,0.007974481658692184,0.04585326953748006,0.040271132376395534,0.006379585326953748,0.003987240829346092,0.5506379585326954,0.009569377990430622,0.0,1.0,0.0,0.0,0.0
2194,Sara McMann,WomenBantamweight,0.00014301726656493463,0.000511626585564721,0.0006253324156772712,0.0011393596106136206,0.0,0.00014301726656493463,0.0828280276126619,0.038409175505827176,0.06600311490976708,0.03779515341859409,0.15552145726315428,0.10748428042222526,0.13156597728532615,0.09723142229878755,0.0069287253705180825,0.004183574688192364,0.00021547048312723675,0.00021547048312723675,0.06665241613756757,0.026271800259055473,0.05084787435236171,0.025269193862447737,0.012468592024327171,0.00910118199338404,0.01232750010035398,0.009698219099094952,0.003707019450767162,0.003036193253387657,0.0028277404570513937,0.0028277404570513937,0.04745498850527183,0.013145022101393795,0.036711905074538,0.013570296971508808,0.010146364053251408,0.007911263212930992,0.015068548880082402,0.011884154792281344,0.02522667505413867,0.017352890191502386,0.014222660955146682,0.012340701654803934,0.5678140224502423,0.16940053796359422,0.0,1.0,0.0,0.0,0.0
2195,Sarah Alpar,WomenBantamweight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0
2196,Sarah Alpar,WomenFlyweight,0.0,0.0,0.0,0.0,0.0,0.0,0.03484320557491289,0.013937282229965157,0.12311265969802555,0.08826945412311266,0.05110336817653891,0.030197444831591175,0.2032520325203252,0.1440185830429733,0.012775842044134728,0.0023228803716608595,0.0011614401858304297,0.0011614401858304297,0.017421602787456445,0.003484320557491289,0.11033681765389082,0.07665505226480836,0.006968641114982578,0.003484320557491289,0.011614401858304297,0.010452961672473868,0.010452961672473868,0.006968641114982578,0.0011614401858304297,0.0011614401858304297,0.03484320557491289,0.013937282229965157,0.03484320557491289,0.017421602787456445,0.0,0.0,0.03368176538908246,0.029036004645760744,0.0,0.0,0.0545876887340302,0.041811846689895474,0.2415795586527294,0.578397212543554,0.0,0.0,0.0,1.0,0.0
2197,Sarah Frota,WomenFlyweight,0.0,0.0,0.0,0.0033333333333333335,0.0,0.0,0.1,0.035555555555555556,0.07222222222222222,0.025555555555555557,0.15888888888888889,0.08666666666666667,0.13111111111111112,0.08333333333333333,0.0,0.0,0.011111111111111112,0.0044444444444444444,0.08,0.025555555555555557,0.05444444444444444,0.015555555555555555,0.013333333333333334,0.0077777777777777776,0.011111111111111112,0.006666666666666667,0.006666666666666667,0.0022222222222222222,0.006666666666666667,0.0033333333333333335,0.08888888888888889,0.025555555555555557,0.051111111111111114,0.016666666666666666,0.0044444444444444444,0.0044444444444444444,0.0033333333333333335,0.0033333333333333335,0.006666666666666667,0.005555555555555556,0.017777777777777778,0.005555555555555556,0.30666666666666664,0.24666666666666667,0.0,0.0,0.0,1.0,0.0
2198,Sarah Frota,WomenStrawweight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0
2199,Sarah Kaufman,WomenBantamweight,0.0,0.0,0.0,0.0002403268445085316,0.0,0.0,0.28882533579000774,0.1360892146652781,0.2392173355763839,0.07621538625864509,0.3312770701487356,0.17762490320168764,0.26653742423028653,0.10298979946059976,0.000305348607439451,0.000305348607439451,0.0022477235707228497,0.0002403268445085316,0.21626265053806512,0.077072151459318,0.2003335202542124,0.045946353707709144,0.03502456674410532,0.028742289513738684,0.02134890117226094,0.0145662100456621,0.03753811850783732,0.03027477369222142,0.017534914149910544,0.01570282250527384,0.21252516756121656,0.07590175972656145,0.19436807391385616,0.04950599481962135,0.07278578867259472,0.05667307538252023,0.04484926166252771,0.026709391439023736,0.0035143795561964272,0.0035143795561964272,0.0,0.0,0.11743491147961227,0.10877740393601965,0.0,1.0,0.0,0.0,0.0
2200,Sarah Moras,CatchWeight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0
2201,Sarah Moras,WomenBantamweight,0.0,0.00033402806712990135,0.0009995724288108369,0.0001598727205607617,0.00043900306111887226,0.0009657499131760326,0.08076496314318107,0.032076158294242534,0.09464393580229966,0.05118321571156421,0.15368730828575156,0.09705603429643758,0.155707644497825,0.10707967727712102,0.0039028181127926348,0.000967554126079976,0.0031121212358817436,0.0021725161814087138,0.07170773800381051,0.025872219816031692,0.08073667949479374,0.03857666646738919,0.00589278983492187,0.0035337290499694056,0.008939932033946706,0.007963896217983648,0.003164435304448693,0.0026702094282414364,0.004967324273559207,0.004642653026191368,0.056306896937752156,0.016657862109646208,0.05831817452772498,0.027416619340306203,0.006110870066057516,0.003090143583903511,0.002964943629932447,0.0022398316449847174,0.018347196139371406,0.012328152600692815,0.03336081764464223,0.02152676472627329,0.2064247409875752,0.5107934411116699,0.0,1.0,0.0,0.0,0.0
2202,Sasha Palatnikov,Welterweight,0.0,0.0011093470240275023,0.0,0.0004574565416285453,0.0,0.0,0.2738942016936031,0.14461531304460887,0.24179172665689327,0.11577229041989381,0.3247410628975905,0.19167667663488527,0.2672494515889309,0.13718149513736222,0.0011093470240275023,0.0011093470240275023,0.012728862466018792,0.0020242601072845926,0.2314074035196122,0.1136794416525215,0.20270155821507257,0.08934239578400416,0.039547624983449256,0.028454154743174236,0.023296287504577545,0.013312164288330028,0.0029391731905416838,0.002481716648913138,0.015793880937243165,0.013117730347559614,0.20700176899100714,0.09416865176165501,0.17829592368646752,0.06891669280988058,0.040268104125935934,0.03047841485045883,0.025778004153490686,0.01912192200932567,0.026624328576660056,0.019968246432495042,0.03771779881693508,0.027733675600687558,0.243049583040589,0.1383928305168245,0.0,0.0,0.0,0.0,1.0
2203,Scott Askham,Middleweight,0.0014646567191327598,0.0,0.0005600612155902188,0.0,0.0002707539173418026,0.0,0.06899936743835283,0.03971738468526596,0.07807902617158592,0.04074279165478486,0.10136918044503251,0.07180178920104305,0.19512456434133155,0.15403546845819518,0.002114282570993172,0.0002707539173418026,0.006363787335131582,0.0026011108584037355,0.039507545495869635,0.015693833206057058,0.05434124449357858,0.021074838025944682,0.015786719262044675,0.011292677283869422,0.011394291615944277,0.00874075025507515,0.01370510268043853,0.012730874195339487,0.012343490062063065,0.010927203373765033,0.04373448378234068,0.0192193569333021,0.04976008595464404,0.019933104232314862,0.022069834460459417,0.01730297855641114,0.020082070619334556,0.014909554167184796,0.003195049195552733,0.003195049195552733,0.008236869597607326,0.005900133255285203,0.14970999681685526,0.49487194748581953,0.0,0.0,0.0,1.0,0.0
2204,Scott Holtzman,Lightweight,0.0004026884662287722,0.0002101807656547944,0.00030316173012933956,0.00038819252146131037,0.0002856569572827604,0.00028614028275085083,0.15020117880280207,0.07388605718624743,0.13047620739643678,0.05816270164652729,0.19621433964455573,0.11552726040296958,0.1518631754796331,0.07750349238426117,0.003966816007337025,0.002164075067537085,0.0076463588620455875,0.0025327389780030293,0.11949798789281657,0.05248579678208129,0.10646725306215567,0.038002201124830076,0.019368918097984862,0.012935490746106275,0.01502143793217827,0.01197401491027511,0.011334272812000612,0.008464769658059864,0.00898751640210284,0.008186485611422102,0.1121035158593008,0.046368926558141725,0.10818786463561474,0.04253477627807146,0.017664233514881448,0.012976559935635748,0.017190825432866496,0.012339827684244555,0.02043342942861981,0.014540570692469964,0.0050975173279555475,0.0032880976842112786,0.33027825342933653,0.16716509202238247,0.0,1.0,0.0,0.0,0.0
2205,Scott Jorgensen,Bantamweight,0.00020871236257310053,0.00039985391907267927,0.00018432472001420584,0.0009161511142179018,0.00015740674202095864,0.00018432472001420584,0.1428830217218103,0.05786544437863172,0.19459202234947634,0.07052289892359874,0.16544407113774998,0.07860108425202558,0.21800992391026974,0.09180746584970505,0.006170645658950758,0.003108762681345623,0.003578907121791975,0.0011860151590863393,0.12188519973963703,0.04041172800535074,0.16151906243544253,0.04749259480105049,0.012165563539392854,0.009678528998911334,0.019623692235451306,0.013461368569224702,0.00883225844278044,0.0077751873743696345,0.013449267678582474,0.009568935553323554,0.11977832171339994,0.041260983758653384,0.1777215150472851,0.059786140611750985,0.011532362057373855,0.007937689010986975,0.009857760629454116,0.006468233243567242,0.01157233795103653,0.008666771608991356,0.007012746672737124,0.0042685250682805145,0.27144032888473346,0.10963405380898479,0.0,1.0,0.0,0.0,0.0
2206,Scott Jorgensen,Flyweight,0.0,0.00025592566331477805,0.0004725429325863241,0.0017737332455119233,0.0006284209997690571,0.0004725429325863241,0.1287468469497929,0.051633516582273054,0.14159322363987403,0.05981478325281417,0.14742425575486143,0.0673401397378285,0.16086366320701995,0.07489432208440064,0.006993261776162269,0.0025172191594532694,0.00905924411350877,0.003562492839899535,0.1072165972771203,0.03363313383544336,0.11543106562082964,0.04046626398832624,0.010336944591294276,0.007613622652009925,0.0207209632689428,0.014538199879674456,0.011193305081378342,0.010386760094819765,0.005441194750101589,0.00481031938481347,0.11122035119130784,0.03825970706427132,0.12972987920927848,0.05241396722897736,0.012930888705688518,0.009705676427676948,0.008539043193839224,0.005451687871186647,0.0045956070527965525,0.003668133090324783,0.0033243012367563194,0.001949128152650164,0.25187086202282905,0.1838601908782515,0.0,1.0,0.0,0.0,0.0
2207,Sean Brady,Welterweight,0.00045938622352037305,0.0,0.0009395427463598854,0.0,0.00019816718431357573,0.0,0.15180575055237772,0.08392502421477266,0.18778347654892538,0.06968124303644359,0.22737819007212745,0.14663256322176163,0.20669123006025675,0.08714846667869273,0.005196157072868069,0.003183021975771245,0.0031161242981156212,0.00012264295569523227,0.11845849184978677,0.0557354304089356,0.15085749696241182,0.043622738864501576,0.007631177566111501,0.005082140668135556,0.019431686550427613,0.010209417365867193,0.025716081136479458,0.023107453137701503,0.01749429303608595,0.015849086806074823,0.139043283780166,0.0743060958934776,0.17951570982280118,0.06423086280885404,0.002993481342420389,0.0016153226718592698,0.006767645756239957,0.004318188124791003,0.009768985429791353,0.008003605649435799,0.0015001209698842417,0.001132192102798545,0.3186627142395619,0.05015014018817966,0.0,1.0,0.0,0.0,0.0
2208,Sean McCorkle,Heavyweight,0.0,0.0,0.022584425268989027,0.0,0.0,0.0016778523489932886,0.05355811228294449,0.006711409395973154,0.10879407691488227,0.03768509640992862,0.06026952167891765,0.013422818791946308,0.1318312559923298,0.059044423138382866,0.020906572919995738,0.0016778523489932886,0.009614360285501224,0.009614360285501224,0.05355811228294449,0.006711409395973154,0.10879407691488227,0.03768509640992862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04013529349099819,0.0,0.07401193139448173,0.011292212634494514,0.0,0.0,0.0,0.0,0.013422818791946308,0.006711409395973154,0.034782145520400556,0.02639288377543411,0.31208053691275167,0.35373388729093425,0.0,1.0,0.0,0.0,0.0
2209,Sean O'Connell,LightHeavyweight,0.0008509369809767145,0.0014595642014326837,0.0006560851521348526,0.0,0.0,0.0,0.19633204993187245,0.09754932482075962,0.19298583403479894,0.10325212571331004,0.2650415998360589,0.15876915162804736,0.2243843039446792,0.13035235520329794,0.003462663344651642,0.0,0.0017376306649360136,0.0011047042305633605,0.15367509523119297,0.06385942244663484,0.1452159092663716,0.06353608273106039,0.030687465541441483,0.024264517448787565,0.03875095068752013,0.03218093231669181,0.011969489159238013,0.009425384925337203,0.009018974080907202,0.007535110665557835,0.15497769435418568,0.06440882087307326,0.1484416528323529,0.06862688614985563,0.038021937830578986,0.031398074109556154,0.0360470429195671,0.028414730217864666,0.003332417747107778,0.0017424298381301957,0.008497138282878939,0.006210509345589737,0.34425085955332263,0.07203661940102106,0.0,1.0,0.0,0.0,0.0
2210,Sean O'Malley,Bantamweight,0.0010022812553458643,0.0,0.0005854721669199486,0.0,0.00019515738897331618,0.0,0.21344618077955257,0.13063342505224115,0.17717812726080798,0.0596652878853995,0.2179523224997608,0.13396551873178855,0.1834350310840752,0.06553187693072006,0.001911685074580638,0.000955842537290319,0.0026956221491955877,0.0009595694500490255,0.1674687192994777,0.09280383704291552,0.13131628418658575,0.030718837142627835,0.035243224936399885,0.027362209453473833,0.02099239699346344,0.01076199551922262,0.01073423654367498,0.010467378555851803,0.024869446080758785,0.01818445522354905,0.20477829378917328,0.1229683516199752,0.1665385009423487,0.05385800803607335,0.0034612475950924503,0.0027865581019700662,0.005772516358670752,0.0019491462095094765,0.005206639395286832,0.0048785153302958835,0.0048671099597885105,0.0038581336398166785,0.021742738655656905,0.10086812650778543,0.0,0.0,0.0,0.0,1.0
2211,Sean Pierson,Welterweight,0.0005260166566162362,0.0006518486294985106,0.0007083739178156919,0.0005260166566162362,0.0001823572611994557,0.0,0.20377713538628273,0.08335838354156178,0.21159708091712695,0.05078912399850659,0.24538379149668293,0.12057913457908183,0.22241094854022664,0.05990671897814821,0.002755986043048035,0.0007083739178156919,0.0036732058746663985,0.0013127482870185314,0.1715096149666544,0.05992567080756532,0.18605511599644414,0.03425404236134386,0.019748567753208407,0.013905011157740755,0.013830621173744987,0.007791567438193714,0.01251895266641995,0.009527701576255702,0.011711343746937814,0.008743514198969017,0.17641200733101609,0.06318184229743676,0.1972967069464368,0.041629463285079694,0.01804166068465883,0.01303006468694765,0.008669374378996886,0.0053939159857665534,0.009323467370607843,0.007146476557177381,0.005630999591693232,0.0037657447276603453,0.21029394026938553,0.09165396877626905,0.0,0.0,0.0,1.0,0.0
2212,Sean Sherk,Lightweight,0.0,0.00019660387289150027,0.0001679324747614898,0.0009051969981046158,8.191828037145844e-05,0.00011468559252004182,0.20473221426135824,0.04948785715090269,0.1923676738177912,0.0769407208603877,0.22821716126535072,0.07147267564559284,0.2094384194686985,0.0937083688739206,0.005727111776469588,0.0026797517466513343,0.004435874882114475,0.0005857157046559279,0.19014461648421077,0.03626829465595858,0.16105748308131515,0.05250654578259093,0.006718322968964236,0.0056697689802095675,0.020690509664821118,0.01774759544247647,0.007869274808183226,0.007549793514734539,0.010619681071654943,0.006686579635320295,0.18714538344411075,0.039717054259596984,0.1824402022152751,0.06935099218397207,0.012036867322081176,0.005973890596088607,0.008436558899755576,0.006471544149345217,0.00554996349516631,0.003796912295217099,0.0014909127027605436,0.0011181845270704076,0.18640607096375833,0.03486032421207414,0.0,1.0,0.0,0.0,0.0
2213,Sean Soriano,Featherweight,0.0,0.0,0.0,0.004583168613357293,0.001024618149146451,0.000683078766097634,0.08223108715184187,0.05299706498951782,0.09032309074573225,0.057974842767295594,0.09349398023360288,0.06323533992213237,0.14803306379155437,0.11382737346510931,0.0010482180293501049,0.0004492362982929021,0.020613237496256365,0.006895118298891885,0.062462893081761006,0.03553554956573824,0.08087056004791854,0.051152081461515425,0.010615154237795748,0.00845822102425876,0.005175441749026655,0.0026954177897574125,0.009153039832285116,0.009003294399520814,0.004277088948787062,0.004127343516022761,0.05296651692123391,0.030622342018568432,0.04997136867325547,0.019653908355795148,0.014796406109613656,0.011471698113207548,0.0034205450733752617,0.00203078766097634,0.01446816412099431,0.010903024857741838,0.03693117699910153,0.03629014675052411,0.09887846660676851,0.5938002994908654,0.0,1.0,0.0,0.0,0.0
2214,Sean Soriano,Lightweight,0.0,0.0,0.0,0.005305039787798408,0.0009946949602122016,0.000663129973474801,0.09681697612732096,0.06001326259946949,0.09151193633952255,0.03945623342175066,0.10444297082228117,0.0666445623342175,0.12002652519893899,0.0656498673740053,0.004641909814323607,0.001989389920424403,0.011604774535809019,0.005636604774535809,0.07194960212201591,0.038129973474801064,0.07858090185676393,0.03050397877984085,0.010610079575596816,0.008289124668435014,0.008620689655172414,0.005305039787798408,0.014257294429708222,0.013594164456233421,0.004310344827586207,0.003647214854111406,0.0643236074270557,0.038461538461538464,0.07029177718832891,0.023541114058355437,0.020888594164456233,0.013925729442970823,0.007625994694960212,0.003978779840848806,0.011604774535809019,0.007625994694960212,0.013594164456233421,0.011936339522546418,0.1863395225464191,0.5039787798408488,0.0,1.0,0.0,0.0,0.0
2215,Sean Spencer,Middleweight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0
2216,Sean Spencer,Welterweight,0.00034210136094429755,0.00015150212359417016,0.0,0.001447454562546115,0.00015150212359417016,0.00022168392978197713,0.20236939108016916,0.06552454478351037,0.16855175203640535,0.07066646683881314,0.21094961428119371,0.07388308405475294,0.19610088046755283,0.09646683992619753,0.0004399869129027804,0.00014050500890351974,0.009508499973431927,0.003389290054575418,0.17893485573992596,0.05097979115660423,0.13748097896906358,0.04633362587751203,0.01833124754015839,0.010365499066635161,0.015046828934441219,0.008789887506699377,0.005103287800084811,0.004179254560270985,0.01602394413290057,0.015542953454601731,0.18651642266685645,0.05570929755079451,0.13681958639809394,0.04865860517992214,0.01321540587341256,0.007640203484922323,0.013294650295851612,0.008094685472945987,0.002637562539900156,0.002175043747793538,0.018437515342459805,0.013913176185945009,0.06072273904605112,0.26433246429962837,0.0,1.0,0.0,0.0,0.0
2217,Sean Strickland,CatchWeight,0.0003677817681794665,0.0002195712048832636,0.00010017936222798902,0.0,0.0,0.0,0.2629337732076471,0.11093835126726893,0.256229989858555,0.06465274127787697,0.26776571203510946,0.11535310480545305,0.2633989896979935,0.0706635030115563,0.0003636648080879053,0.00029916576665344667,0.0016632518769907217,0.00012488112277735618,0.24250541723332047,0.09542290100220532,0.17227007807128653,0.023760349008430163,0.01730221094480117,0.012448314996850526,0.057114587350228424,0.020217018689626495,0.0031261450295254653,0.0030671352682130884,0.026845324437040016,0.020675373579820307,0.2511071191846223,0.10401087975320196,0.25006415596142684,0.061209590321301285,0.002688374939789459,0.0016275715561971914,0.001252928187865123,0.0005859806530322097,0.009138279083235328,0.005299899957869775,0.004912905709263023,0.0028571703035434677,0.0318433139881953,0.034143322359347486,0.0,1.0,0.0,0.0,0.0
2218,Sean Strickland,LightHeavyweight,1.767122642209434e-05,0.00022627923368972815,9.984516476879929e-07,0.0,0.0,0.0,0.2566975692010766,0.10382332439126421,0.21121034155184415,0.09253562335285398,0.26479899219299713,0.1091334595440044,0.21215014442329533,0.0934638824819675,0.0008019481569710971,0.0006892598949806673,0.0009409517747170296,1.2446452046521554e-06,0.23156386045448288,0.0856853970496848,0.1257652430911762,0.03337424477561885,0.022329427358573597,0.0161745747570497,0.05956115588148543,0.0393473654998437,0.0028042813880201256,0.001963352584529703,0.025883942579182515,0.019814013077391425,0.2547029363573926,0.10252178112011366,0.2107287185673231,0.09209514204718558,0.0010071915189602207,0.0008005393827284688,0.0004326578215248531,0.00041200491757952614,0.0009874413247237623,0.0005010038884220709,4.896516299620568e-05,2.847638808885481e-05,0.0467882101461699,0.004485974865962995,0.0,1.0,0.0,0.0,0.0
2219,Sean Strickland,Middleweight,0.00040488313018091453,0.00021544559205237485,0.00057701600970068,0.0,0.0,0.0,0.2458580028249338,0.1125436341015155,0.1935482907779918,0.06906650772710794,0.25958641874909255,0.12438198720612166,0.199547581454467,0.07444459391486195,0.0021448645770828123,0.001355112850356201,0.0023998237538345106,0.000590264446663928,0.22229608170445286,0.09580270282006831,0.12713006954160658,0.02580922193125048,0.017778907825612863,0.012025454456045656,0.043633943975372395,0.023071143576450497,0.005783013294868097,0.004715476825401535,0.02278427726101281,0.02018614221940696,0.22487349536372644,0.09901700589375755,0.18939959960652333,0.06658571734298337,0.0053324769847976254,0.004000464448793763,0.0015137242643335758,0.0009483878420422132,0.015652030476409753,0.009526163758964177,0.0026349669071348844,0.0015324025420823547,0.16663023026965454,0.03541969161951096,0.0,1.0,0.0,0.0,0.0
2220,Sean Strickland,Welterweight,0.0002911266986321586,0.0002459504002872398,0.0006072120216524127,0.0,0.0,0.0,0.19104614311858148,0.06723412830880293,0.16722468022556597,0.05598612627656947,0.20608211476975288,0.07986542687619518,0.18382364234558932,0.06977200437889702,0.0029451198648116628,0.0016521306987907513,0.005276500922173408,0.0010408968112668815,0.17354599120636618,0.056007496723937,0.11895930104525328,0.029633546772841787,0.00809316757284552,0.004393128505878668,0.03035367521899416,0.014930213740279138,0.009406984339369769,0.006833503078987255,0.017911703961318533,0.011422365763448544,0.16621295272635847,0.05218206826755706,0.15017942673749107,0.045930375702257414,0.008886355861057892,0.005341774764972301,0.00556316199712025,0.002865227454718749,0.015946834531165112,0.009710285276273562,0.011482091490954655,0.0071905231195933065,0.14493170493328303,0.1275900541460405,0.0,1.0,0.0,0.0,0.0
2221,Sean Woodson,CatchWeight,0.0,0.0,0.0,0.0,0.0,0.0,0.2788888888888889,0.12333333333333334,0.16777777777777778,0.04666666666666667,0.32222222222222224,0.16666666666666666,0.17888888888888888,0.057777777777777775,0.0,0.0,0.016666666666666666,0.0011111111111111111,0.25666666666666665,0.10333333333333333,0.12555555555555556,0.01888888888888889,0.011111111111111112,0.008888888888888889,0.028888888888888888,0.016666666666666666,0.011111111111111112,0.011111111111111112,0.013333333333333334,0.011111111111111112,0.27,0.11555555555555555,0.15222222222222223,0.035555555555555556,0.008888888888888889,0.0077777777777777776,0.015555555555555555,0.011111111111111112,0.0,0.0,0.0,0.0,0.0,0.29777777777777775,0.0,1.0,0.0,0.0,0.0
2222,Sean Woodson,Featherweight,0.0006633324179696525,0.0,0.0006783387004087651,0.0003699051879227041,0.0,0.0,0.24195495149198024,0.10850756128974952,0.17397931345847337,0.07022878279775174,0.2929379587765237,0.15098059898146501,0.186958881144092,0.07981665698132658,0.0,0.0,0.013827315129898238,0.0021579594520995814,0.2082848154093031,0.08335208629940356,0.12372324099002734,0.036131361881837604,0.01909724394212733,0.01257185683086498,0.03070897236769346,0.017325870565073394,0.014572892140549819,0.01258361815948096,0.01954710010075256,0.01677155035084076,0.23210366264323667,0.1014775643110752,0.15745652335282492,0.058823193647584565,0.008448146054928494,0.006660091790751616,0.0165227901056484,0.011405589150167183,0.0014031427938150608,0.0003699051879227041,0.0,0.0,0.029672594063522486,0.2591757455001222,0.0,1.0,0.0,0.0,0.0
2223,Sedriques Dumas,Middleweight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0
2224,Seo Hee Ham,WomenStrawweight,0.0,0.0,0.00018518518518518518,0.0,0.00018518518518518518,0.0,0.1660185185185185,0.07435185185185185,0.2414814814814815,0.10657407407407408,0.17851851851851852,0.08592592592592592,0.27611111111111114,0.13416666666666668,0.0028703703703703703,0.0,0.003148148148148148,0.0014814814814814814,0.11074074074074074,0.0375,0.15657407407407406,0.05203703703703704,0.03074074074074074,0.019907407407407405,0.03824074074074074,0.022685185185185183,0.024537037037037038,0.016944444444444446,0.04666666666666667,0.03185185185185185,0.1464814814814815,0.06435185185185185,0.1922222222222222,0.0737037037037037,0.01861111111111111,0.009259259259259259,0.03805555555555556,0.025555555555555554,0.000925925925925926,0.0007407407407407407,0.011203703703703704,0.007314814814814815,0.07287037037037038,0.28194444444444444,0.0,0.0,0.0,1.0,0.0
2225,Sergei Pavlovich,Heavyweight,0.004026407878028682,0.0,0.0,0.0,0.0,0.0,0.19699058284048226,0.09919665839735767,0.12906404232139854,0.07648752405139278,0.20876581771123873,0.11097189326811412,0.13879172190605304,0.0842696677191164,0.0038910718338617985,0.0,0.004803363926124443,0.0019455359169308992,0.18132427613586405,0.09141451472963408,0.07674182517527614,0.03639260845089841,0.013720770787687343,0.005836607750792698,0.026320662693296658,0.021148319098237126,0.0019455359169308992,0.0019455359169308992,0.026001554452825742,0.018946596502257253,0.12570644751991428,0.05668881853287246,0.08702853567382296,0.03834308923767902,0.04055281102623131,0.022590921098981642,0.01479800381054298,0.01479800381054298,0.03073132429433669,0.019916918765503562,0.02723750283703259,0.02334643100317079,0.05296607361589954,0.2256821663639843,0.0,0.0,0.0,1.0,0.0
2226,Sergey Khandozhko,Welterweight,0.0008333333333333333,0.0,0.0,0.0,0.0,0.0,0.13833333333333334,0.05694444444444444,0.09111111111111111,0.035833333333333335,0.18666666666666665,0.10222222222222221,0.10777777777777778,0.04888888888888889,0.005,0.0008333333333333333,0.0075,0.002777777777777778,0.0925,0.028333333333333335,0.08166666666666667,0.026666666666666665,0.02333333333333333,0.009166666666666667,0.006111111111111111,0.005833333333333334,0.0225,0.019444444444444445,0.0033333333333333335,0.0033333333333333335,0.13111111111111112,0.052222222222222225,0.08222222222222222,0.028055555555555556,0.007222222222222222,0.004722222222222222,0.0075,0.006666666666666666,0.0,0.0,0.001388888888888889,0.0011111111111111111,0.052777777777777785,0.34305555555555556,0.0,1.0,0.0,0.0,0.0
2227,Sergey Morozov,Bantamweight,0.0002889756704635486,0.0008669270113906456,0.0,0.0013803151532981903,0.0,0.0,0.09695500545170162,0.04217974214515722,0.11439419699493461,0.05178620883992314,0.1281946841469267,0.06968700039764143,0.13759159697069162,0.0737643209868124,0.00873253060095656,0.0025448251873798925,0.010099325956704715,0.00417773908840267,0.08112169172642499,0.0322617361811753,0.07782332131905023,0.027204639650252403,0.010735997838618944,0.00610964216021285,0.022602040328031668,0.012184382488162868,0.005097315886657688,0.003808363803769068,0.013968835347852707,0.012397186701507868,0.08508960776414837,0.03437371225132249,0.10420999542771223,0.04330788337208602,0.0038337772702685124,0.002378905160832688,0.008606273813870217,0.007675961655466023,0.008031620417284733,0.005427124733002043,0.0015779277533521686,0.0008023638123710933,0.260216745769728,0.16006901701029233,0.0,1.0,0.0,0.0,0.0
